source,url,title,page,alias_matched,match_context,match_location,needs_manual_review,confidence
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,ben‑2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN‐2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,ben−2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,"ben
2293","), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN‑2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben–2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben_2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN–2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,ben‐2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,"BEN
2293","), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN_2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben−2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben‑2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN−2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,BEN—2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben-2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
Webpage,https://doi.org/10.1007/s40257-022-00712-0,What’s New in Topicals for Atopic Dermatitis? | American Journal of Clinical Dermatology | Springer Nature Link,,Ben‐2293,"), phosphodiesterase-4 inhibition (roflumilast and difamilast), aryl hydrocarbon modulation (tapinarof), and modulation of the microbiome. We also review novel targeted therapies that are in early phase clinical trials, including AMTX-100, BEN-2293, and PRN473. Preliminary findings on efficacy and tolerability of most of these agents are promising, but further studies are warranted to evaluate the long-term safety and efficacy of these novel agents against the current standard of car",body,False,0
