evidence_id,title,source_types,best_source,url,doi,pmid,pmcid,pub_date,journal_or_site,aliases_matched,match_locations,best_match_context,confidence,evidence_bucket,needs_manual_review,queries_used
EVID-00450,The Emergence of Baricitinib: A Story of Tortoises Versus Hares,['OpenAlex' 'Europe PMC'],OpenAlex,https://doi.org/10.1093/cid/ciaa940,10.1093/cid/ciaa940,32901809,PMC7499511,2020-07-02,"{""id"": ""doi:10.1093/cid/ciaa940"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1093/cid/ciaa940"", ""pdf_url"": ""https://academic.oup.com/cid/article-pdf/72/7/1251/36985043/ciaa940.pdf"", ""source"": {""id"": ""https://openalex.org/S72350973"", ""display_name"": ""Clinical Infectious Diseases"", ""issn_l"": ""1058-4838"", ""issn"": [""1058-4838"", ""1537-6591""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310311648"", ""host_organization_name"": ""Oxford University Press"", ""host_organization_lineage"": [""https://openalex.org/P4310311648"", ""https://openalex.org/P4310311647""], ""host_organization_lineage_names"": [""Oxford University Press"", ""University of Oxford""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Clinical Infectious Diseases"", ""raw_type"": ""journal-article""}",['4' ''],['title' 'metadata'],The Emergence of Baricitinib: A Story of Tortoises Versus Hares https://doi.org/10.1093/cid/ciaa940,95,confirmed direct evidence,True,"['""4"" ""BenevolentAI""' '""Placebo"" ""BenevolentAI""']"
EVID-00834,The Role of and Therapeutic Strategies for Eosinophils in Atopic Dermatitis.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42351638/,10.3390/biomedicines14061212,42351638,PMC13296399,2026-May-27,Biomedicines,['Atopic Dermatitis' '4'],['title' 'abstract'],The Role of and Therapeutic Strategies for Eosinophils in Atopic Dermatitis.,95,confirmed direct evidence,False,"['""4"" ""atopic dermatitis""']"
EVID-00441,The UK-Irish Atopic eczema Systemic TherApy Register (A-STAR): baseline characteristics of the cohort.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/39876781/,10.1093/bjd/ljaf039,39876781,,2025-Apr-28,The British journal of dermatology,['Eczema'],['title'],The UK-Irish Atopic eczema Systemic TherApy Register (A-STAR): baseline characteristics of the cohort.,95,confirmed direct evidence,False,"['""Eczema"" ""BenevolentAI""']"
EVID-00418,The biological role of CCR4 and its ligands CCL17 and CCL22 in atopic dermatitis: therapeutic implications and future directions.,['PubMed' 'Europe PMC'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42348752/,10.1080/14728222.2026.2690137,42348752,,2026-Jun-26,Expert opinion on therapeutic targets,['Atopic Dermatitis' '4'],['title' 'abstract'],The biological role of CCR4 and its ligands CCL17 and CCL22 in atopic dermatitis: therapeutic implications and future directions.,95,confirmed direct evidence,False,"['""4"" ""atopic dermatitis""']"
EVID-00318,The eczema area and severity index (EASI): assessment of reliability in atopic dermatitis,['OpenAlex'],OpenAlex,https://doi.org/10.1034/j.1600-0625.2001.100102.x,10.1034/j.1600-0625.2001.100102.x,,,2001-02-01,"{""id"": ""doi:10.1034/j.1600-0625.2001.100102.x"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1034/j.1600-0625.2001.100102.x"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S158010168"", ""display_name"": ""Experimental Dermatology"", ""issn_l"": ""0906-6705"", ""issn"": [""0906-6705"", ""1600-0625""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320595"", ""host_organization_name"": ""Wiley"", ""host_organization_lineage"": [""https://openalex.org/P4310320595""], ""host_organization_lineage_names"": [""Wiley""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Experimental Dermatology"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis' 'Eczema' '4'],['title'],The eczema area and severity index (EASI): assessment of reliability in atopic dermatitis https://doi.org/10.1034/j.1600-0625.2001.100102.x,95,confirmed direct evidence,False,"['""Eczema"" ""atopic dermatitis""' '""Eczema""']"
EVID-00095,The effect of pregnancy vitamin D supplementation on maternal blood pressure: real-world data analysis within the MAVIDOS randomised placebo-controlled trial.,['PubMed' 'OpenAlex' 'Europe PMC'],PubMed,https://pubmed.ncbi.nlm.nih.gov/39880969/,10.1007/s00404-025-07958-z,39880969,PMC11985589,2025-Apr,Archives of gynecology and obstetrics,['Placebo' '4'],['title' 'abstract'],The effect of pregnancy vitamin D supplementation on maternal blood pressure: real-world data analysis within the MAVIDOS randomised placebo-controlled trial.,95,confirmed direct evidence,False,"['""4"" ""BenevolentAI""' '""Eczema"" ""BenevolentAI""' '""Placebo"" ""BenevolentAI""']"
EVID-00205,The natural course of atopic dermatitis from birth to age 7 years and the association with asthma,['OpenAlex'],OpenAlex,https://doi.org/10.1016/j.jaci.2004.01.778,10.1016/j.jaci.2004.01.778,,,2004-05-01,"{""id"": ""doi:10.1016/j.jaci.2004.01.778"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1016/j.jaci.2004.01.778"", ""pdf_url"": ""http://www.jacionline.org/article/S0091674904009947/pdf"", ""source"": {""id"": ""https://openalex.org/S108525051"", ""display_name"": ""Journal of Allergy and Clinical Immunology"", ""issn_l"": ""0091-6749"", ""issn"": [""0091-6749"", ""1085-8725"", ""1097-6825""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320990"", ""host_organization_name"": ""Elsevier BV"", ""host_organization_lineage"": [""https://openalex.org/P4310320990""], ""host_organization_lineage_names"": [""Elsevier BV""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Journal of Allergy and Clinical Immunology"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis' '4'],['title'],The natural course of atopic dermatitis from birth to age 7 years and the association with asthma https://doi.org/10.1016/j.jaci.2004.01.778,95,confirmed direct evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-00940,The role of the neutrophil receptor Mrgpra2 in the formation of itch in atopic dermatitis.,['PubMed' 'Europe PMC'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42327240/,10.64898/2026.06.12.731726,42327240,PMC13277891,2026-Jun-12,bioRxiv : the preprint server for biology,['Atopic Dermatitis' 'Eczema' '4'],['title' 'abstract'],The role of the neutrophil receptor Mrgpra2 in the formation of itch in atopic dermatitis.,95,confirmed direct evidence,False,"['""Eczema"" ""atopic dermatitis""']"
EVID-00349,The transformational role of GPU computing and deep learning in drug discovery,['OpenAlex'],OpenAlex,https://doi.org/10.1038/s42256-022-00463-x,10.1038/s42256-022-00463-x,,,2022-03-23,"{""id"": ""doi:10.1038/s42256-022-00463-x"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1038/s42256-022-00463-x"", ""pdf_url"": ""https://www.nature.com/articles/s42256-022-00463-x.pdf"", ""source"": {""id"": ""https://openalex.org/S2912241403"", ""display_name"": ""Nature Machine Intelligence"", ""issn_l"": ""2522-5839"", ""issn"": [""2522-5839""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310319908"", ""host_organization_name"": ""Nature Portfolio"", ""host_organization_lineage"": [""https://openalex.org/P4310319908"", ""https://openalex.org/P4310319965""], ""host_organization_lineage_names"": [""Nature Portfolio"", ""Springer Nature""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Nature Machine Intelligence"", ""raw_type"": ""journal-article""}",['4'],['title'],The transformational role of GPU computing and deep learning in drug discovery https://doi.org/10.1038/s42256-022-00463-x,95,confirmed direct evidence,False,"['""4"" ""BenevolentAI""']"
EVID-00159,Therapy-associated facial redness in atopic dermatitis: insights from a case series.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42330721/,10.1016/j.abd.2026.501398,42330721,,2026-Jun-22,Anais brasileiros de dermatologia,['Atopic Dermatitis'],['title'],Therapy-associated facial redness in atopic dermatitis: insights from a case series.,95,confirmed direct evidence,False,"['""4"" ""atopic dermatitis""']"
EVID-00793,Topical probiotic Lactobacillus lactis treatment in atopic dermatitis: a placebo-controlled pilot study on tolerability and efficacy.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/41709889/,10.3389/fmed.2026.1694229,41709889,PMC12910470,2026,Frontiers in medicine,['Atopic Dermatitis' 'Placebo' 'Eczema' '4'],['title' 'abstract'],Topical probiotic Lactobacillus lactis treatment in atopic dermatitis: a placebo-controlled pilot study on tolerability and efficacy.,95,confirmed direct evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-00930,Tralokinumab as a cost-saving treatment option for adults and adolescents with moderate-to-severe atopic dermatitis enrolled in US health insurance plans: a budget impact analysis.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42262262/,10.57264/cer-2026-0042,42262262,,2026-Jun-09,Journal of comparative effectiveness research,['Atopic Dermatitis' '4'],['title' 'abstract'],Tralokinumab as a cost-saving treatment option for adults and adolescents with moderate-to-severe atopic dermatitis enrolled in US health insurance plans: a budget impact analysis.,95,confirmed direct evidence,False,"['""Eczema"" ""atopic dermatitis""']"
EVID-00449,Treatment Trajectories and Dose Optimization of Abrocitinib in Moderate-to-Severe Atopic Dermatitis: A Real-World Landmark Analysis.,['PubMed'],PubMed,https://pubmed.ncbi.nlm.nih.gov/42359476/,10.1093/ced/llag271,42359476,,2026-Jun-26,Clinical and experimental dermatology,['Atopic Dermatitis' 'Eczema' '4'],['title' 'abstract'],Treatment Trajectories and Dose Optimization of Abrocitinib in Moderate-to-Severe Atopic Dermatitis: A Real-World Landmark Analysis.,95,confirmed direct evidence,False,"['""Eczema"" ""atopic dermatitis""']"
EVID-00659,Treatment of <i>Staphylococcus aureus</i> Colonization in Atopic Dermatitis Decreases Disease Severity,['OpenAlex'],OpenAlex,https://doi.org/10.1542/peds.2008-2217,10.1542/peds.2008-2217,,,2009-04-27,"{""id"": ""doi:10.1542/peds.2008-2217"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1542/peds.2008-2217"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S77494981"", ""display_name"": ""PEDIATRICS"", ""issn_l"": ""0031-4005"", ""issn"": [""0031-4005"", ""1098-4275""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310315734"", ""host_organization_name"": ""American Academy of Pediatrics"", ""host_organization_lineage"": [""https://openalex.org/P4310315734""], ""host_organization_lineage_names"": [""American Academy of Pediatrics""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Pediatrics"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis' '4'],['title'],Treatment of <i>Staphylococcus aureus</i> Colonization in Atopic Dermatitis Decreases Disease Severity https://doi.org/10.1542/peds.2008-2217,95,confirmed direct evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-00577,Treatment of Childhood Atopic Dermatitis and Economic Burden of Illness in Asia Pacific Countries,['OpenAlex'],OpenAlex,https://doi.org/10.1159/000370221,10.1159/000370221,,,2015-01-01,"{""id"": ""doi:10.1159/000370221"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1159/000370221"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S153227239"", ""display_name"": ""Annals of Nutrition and Metabolism"", ""issn_l"": ""0250-6807"", ""issn"": [""0250-6807"", ""1421-9697""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310317820"", ""host_organization_name"": ""Karger Publishers"", ""host_organization_lineage"": [""https://openalex.org/P4310317820""], ""host_organization_lineage_names"": [""Karger Publishers""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Annals of Nutrition and Metabolism"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis'],['title'],Treatment of Childhood Atopic Dermatitis and Economic Burden of Illness in Asia Pacific Countries https://doi.org/10.1159/000370221,95,confirmed direct evidence,False,"['""Eczema"" ""atopic dermatitis""']"
EVID-00216,"Treatment of atopic dermatitis with tralokinumab, an anti–IL-13 mAb",['OpenAlex'],OpenAlex,https://doi.org/10.1016/j.jaci.2018.05.029,10.1016/j.jaci.2018.05.029,,,2018-06-12,"{""id"": ""doi:10.1016/j.jaci.2018.05.029"", ""is_oa"": false, ""landing_page_url"": ""https://doi.org/10.1016/j.jaci.2018.05.029"", ""pdf_url"": null, ""source"": {""id"": ""https://openalex.org/S108525051"", ""display_name"": ""Journal of Allergy and Clinical Immunology"", ""issn_l"": ""0091-6749"", ""issn"": [""0091-6749"", ""1085-8725"", ""1097-6825""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320990"", ""host_organization_name"": ""Elsevier BV"", ""host_organization_lineage"": [""https://openalex.org/P4310320990""], ""host_organization_lineage_names"": [""Elsevier BV""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Journal of Allergy and Clinical Immunology"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis'],['title'],"Treatment of atopic dermatitis with tralokinumab, an anti-IL-13 mAb https://doi.org/10.1016/j.jaci.2018.05.029",95,confirmed direct evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-00397,Trial of Nemolizumab and Topical Agents for Atopic Dermatitis with Pruritus,['OpenAlex'],OpenAlex,https://doi.org/10.1056/nejmoa1917006,10.1056/nejmoa1917006,,,2020-07-08,"{""id"": ""doi:10.1056/nejmoa1917006"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1056/nejmoa1917006"", ""pdf_url"": ""https://www.nejm.org/doi/pdf/10.1056/NEJMoa1917006?articleTools=true"", ""source"": {""id"": ""https://openalex.org/S62468778"", ""display_name"": ""New England Journal of Medicine"", ""issn_l"": ""0028-4793"", ""issn"": [""0028-4793"", ""1533-4406""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310320239"", ""host_organization_name"": ""Massachusetts Medical Society"", ""host_organization_lineage"": [""https://openalex.org/P4310320239""], ""host_organization_lineage_names"": [""Massachusetts Medical Society""], ""type"": ""journal""}, ""license"": null, ""license_id"": null, ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""New England Journal of Medicine"", ""raw_type"": ""journal-article""}",['Atopic Dermatitis'],['title'],Trial of Nemolizumab and Topical Agents for Atopic Dermatitis with Pruritus https://doi.org/10.1056/nejmoa1917006,95,confirmed direct evidence,False,"['""Placebo"" ""atopic dermatitis""']"
EVID-00348,Trigonelline is an NAD+ precursor that improves muscle function during ageing and is reduced in human sarcopenia,['OpenAlex' 'PubMed'],OpenAlex,https://doi.org/10.1038/s42255-024-00997-x,10.1038/s42255-024-00997-x,38504132,PMC10963276,2024-03-19,"{""id"": ""doi:10.1038/s42255-024-00997-x"", ""is_oa"": true, ""landing_page_url"": ""https://doi.org/10.1038/s42255-024-00997-x"", ""pdf_url"": ""https://www.nature.com/articles/s42255-024-00997-x.pdf"", ""source"": {""id"": ""https://openalex.org/S4210232714"", ""display_name"": ""Nature Metabolism"", ""issn_l"": ""2522-5812"", ""issn"": [""2522-5812""], ""is_oa"": false, ""is_in_doaj"": false, ""is_core"": true, ""host_organization"": ""https://openalex.org/P4310319908"", ""host_organization_name"": ""Nature Portfolio"", ""host_organization_lineage"": [""https://openalex.org/P4310319908"", ""https://openalex.org/P4310319965""], ""host_organization_lineage_names"": [""Nature Portfolio"", ""Springer Nature""], ""type"": ""journal""}, ""license"": ""cc-by"", ""license_id"": ""https://openalex.org/licenses/cc-by"", ""version"": ""publishedVersion"", ""is_accepted"": true, ""is_published"": true, ""raw_source_name"": ""Nature Metabolism"", ""raw_type"": ""journal-article""}",['4'],['title' 'abstract'],Trigonelline is an NAD+ precursor that improves muscle function during ageing and is reduced in human sarcopenia https://doi.org/10.1038/s42255-024-00997-x,95,confirmed direct evidence,False,"['""4"" ""BenevolentAI""']"
